,Year,Week,Position,Player,Team,Rank,G,REC,YDS,Y/R,YBC,YBC/R,AIR,AIR/R,YAC,YAC/R,YACON,YACON/R,BRKTKL,TGT,% TM,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG
1702,2021,17,TE,Juwan Johnson,NO,47,1,1,4,4.0,3,3.0,0,0.0,1,1.0,0,0.0,0,2,0.0,1,0,2,0,0,0,0,0,4
1703,2021,17,TE,Jesse James,FA,48,1,1,4,4.0,3,3.0,0,0.0,1,1.0,1,1.0,0,1,0.0,1,0,0,0,0,0,0,0,4
1704,2021,17,TE,Nick Boyle,FA,49,1,1,2,2.0,2,2.0,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0,1,0,0,0,0,0,2
1705,2021,17,TE,Ross Dwelley,SF,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1706,2021,17,TE,Brycen Hopkins,LAR,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1707,2021,17,TE,Trevon Wesco,TEN,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1708,2021,17,TE,Miller Forristall,LAR,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1709,2021,17,TE,Andrew Beck,HOU,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1710,2021,17,TE,Kylen Granson,IND,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1711,2021,17,TE,Stephen Sullivan,CAR,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1712,2021,17,TE,Noah Togiai,PHI,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1713,2021,17,TE,Mitchell Wilcox,NE,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1714,2021,17,TE,Jacob Harris,PHI,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1715,2021,17,TE,Brock Wright,DET,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1716,2021,17,TE,Hunter Long,LAR,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1717,2021,17,TE,Sean McKeon,DAL,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1718,2021,17,TE,Kevin Rader,TEN,63,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
1719,2021,17,TE,Sammis Reyes,FA,64,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
1720,2021,17,TE,Charlie Woerner,ATL,65,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
1721,2021,17,TE,Tyree Jackson,NYG,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1722,2021,17,TE,Jesper Horsted,LV,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1723,2021,17,TE,Nick Vannett,LAC,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1724,2021,17,TE,Shane Zylstra,DET,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1725,2021,17,TE,Jimmy Graham,NO,70,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
1726,2021,17,TE,Chris Manhertz,NYG,71,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
1727,2021,17,TE,Darrell Daniels,FA,72,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
1728,2021,17,TE,Johnny Mundt,MIN,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1729,2021,17,TE,Dawson Knox,BUF,74,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0
1730,2021,17,TE,Zach Gentry,LV,75,1,1,0,0.0,-2,-2.0,0,0.0,2,2.0,0,0.0,0,2,0.0,1,0,1,0,0,0,0,0,0
1731,2021,17,TE,Eric Saubert,SF,76,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
1732,2021,17,TE,Donald Parham Jr.,LAC,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1733,2021,17,TE,Adam Trautman,DEN,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1734,2021,17,TE,Tyler Kroft,MIA,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1735,2021,17,TE,Hayden Hurst,LAC,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1736,2021,17,TE,Darren Waller,NYG,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1737,2021,17,TE,Kyle Rudolph,FA,82,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
1738,2021,17,TE,Jordan Akins,CLE,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1739,2021,17,TE,Robert Tonyan,CHI,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1740,2021,17,TE,Dominique Dafney,FA,85,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
1741,2021,17,TE,Drew Sample,CIN,86,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
1742,2021,17,TE,Jack Stoll,NYG,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1743,2021,17,TE,MyCole Pruitt,PIT,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1744,2021,17,TE,Giovanni Ricci,CLE,89,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
1745,2021,17,TE,Tommy Hudson,NO,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1746,2021,17,TE,Marcedes Lewis,CHI,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1747,2021,17,TE,Josh Oliver,MIN,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1748,2021,17,TE,Tommy Tremble,CAR,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1749,2021,17,TE,T.J. Hockenson,MIN,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1750,2021,17,TE,Eric Tomlinson,IND,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1751,2021,17,TE,Taysom Hill,NO,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1752,2021,18,TE,Tyler Higbee,LAR,1,1,6,55,9.2,42,7.0,0,0.0,13,2.2,6,1.0,0,8,0.0,6,0,2,2,0,0,0,0,15
1753,2021,18,TE,Dalton Schultz,HOU,2,1,3,21,7.0,20,6.7,0,0.0,1,0.3,0,0.0,0,3,0.0,3,0,2,1,0,0,0,0,10
1754,2021,18,TE,Rob Gronkowski,FA,3,1,7,137,19.6,75,10.7,0,0.0,62,8.9,29,4.1,3,10,0.0,7,0,0,5,3,1,1,0,42
1755,2021,18,TE,Josiah Deguara,JAC,4,1,3,66,22.0,-1,-0.3,0,0.0,67,22.3,55,18.3,1,4,0.0,3,0,0,1,1,1,1,1,62
1756,2021,18,TE,Anthony Firkser,DET,5,1,4,56,14.0,42,10.5,0,0.0,14,3.5,5,1.3,0,4,0.0,4,0,1,3,1,0,0,0,24
1757,2021,18,TE,Brock Wright,DET,6,1,2,51,25.5,23,11.5,0,0.0,28,14.0,0,0.0,0,2,0.0,2,0,0,2,1,1,0,0,36
1758,2021,18,TE,Travis Kelce,KC,7,1,4,34,8.5,24,6.0,0,0.0,10,2.5,3,0.8,0,5,0.0,4,0,2,2,0,0,0,0,12
1759,2021,18,TE,Hunter Henry,NE,8,1,5,86,17.2,76,15.2,0,0.0,10,2.0,0,0.0,0,6,0.0,5,0,0,2,2,2,0,0,35
1760,2021,18,TE,Mark Andrews,BAL,9,1,8,85,10.6,51,6.4,0,0.0,34,4.3,11,1.4,0,15,0.0,8,0,1,4,1,0,0,0,28
1761,2021,18,TE,Zach Ertz,WAS,10,1,7,84,12.0,64,9.1,0,0.0,20,2.9,0,0.0,0,10,0.0,7,0,3,5,0,0,0,0,19
1762,2021,18,TE,Tyree Jackson,NYG,11,1,3,22,7.3,15,5.0,0,0.0,7,2.3,0,0.0,0,5,0.0,3,0,1,1,0,0,0,0,13
1763,2021,18,TE,Jared Cook,FA,12,1,4,80,20.0,56,14.0,0,0.0,24,6.0,4,1.0,0,7,0.0,4,0,1,3,1,1,1,0,42
1764,2021,18,TE,Adam Trautman,DEN,13,1,1,18,18.0,14,14.0,0,0.0,4,4.0,2,2.0,0,1,0.0,1,0,1,1,0,0,0,0,18
1765,2021,18,TE,Juwan Johnson,NO,14,1,1,5,5.0,5,5.0,0,0.0,0,0.0,0,0.0,0,2,0.0,1,0,2,0,0,0,0,0,5
1766,2021,18,TE,Dawson Knox,BUF,15,1,3,49,16.3,19,6.3,0,0.0,30,10.0,6,2.0,0,5,0.0,3,0,1,2,1,0,0,0,28
1767,2021,18,TE,Pat Freiermuth,PIT,16,1,6,53,8.8,27,4.5,0,0.0,26,4.3,17,2.8,2,9,0.0,6,0,2,3,0,0,0,0,14
1768,2021,18,TE,Foster Moreau,NO,17,1,2,50,25.0,8,4.0,0,0.0,42,21.0,0,0.0,0,2,0.0,2,0,0,1,1,1,1,0,44
1769,2021,18,TE,Cole Kmet,CHI,18,1,4,48,12.0,29,7.3,0,0.0,19,4.8,9,2.3,0,5,0.0,4,0,0,2,1,0,0,0,20
1770,2021,18,TE,Zach Gentry,LV,19,1,4,39,9.8,13,3.3,0,0.0,26,6.5,3,0.8,0,5,0.0,4,0,0,2,1,0,0,0,25
1771,2021,18,TE,Hayden Hurst,LAC,20,1,1,33,33.0,33,33.0,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0,0,1,1,1,0,0,33
1772,2021,18,TE,Durham Smythe,MIA,21,1,2,32,16.0,12,6.0,0,0.0,20,10.0,2,1.0,0,2,0.0,2,0,0,2,0,0,0,0,17
1773,2021,18,TE,Mo Alie-Cox,IND,22,1,2,27,13.5,19,9.5,0,0.0,8,4.0,5,2.5,0,3,0.0,2,0,0,1,0,0,0,0,18
1774,2021,18,TE,Dominique Dafney,FA,23,1,1,26,26.0,-1,-1.0,0,0.0,27,27.0,1,1.0,0,1,0.0,1,0,0,1,1,0,0,0,26
1775,2021,18,TE,Darren Waller,NYG,24,1,2,22,11.0,5,2.5,0,0.0,17,8.5,8,4.0,0,9,0.0,3,1,2,1,0,0,0,0,18
1776,2021,18,TE,Mike Gesicki,CIN,25,1,2,22,11.0,15,7.5,0,0.0,7,3.5,2,1.0,0,3,0.0,3,0,0,1,0,0,0,0,13
1777,2021,18,TE,Gerald Everett,CHI,26,1,1,20,20.0,8,8.0,0,0.0,12,12.0,10,10.0,1,3,0.0,2,1,1,1,1,0,0,0,20
1778,2021,18,TE,Kyle Rudolph,FA,27,1,4,17,4.3,3,0.8,0,0.0,14,3.5,6,1.5,0,6,0.0,4,0,0,0,0,0,0,0,9
1779,2021,18,TE,Noah Fant,SEA,28,1,1,16,16.0,15,15.0,0,0.0,1,1.0,0,0.0,0,2,0.0,1,0,1,1,0,0,0,0,16
1780,2021,18,TE,Mitchell Wilcox,NE,29,1,3,16,5.3,8,2.7,0,0.0,8,2.7,2,0.7,1,5,0.0,4,1,0,0,0,0,0,0,8
1781,2021,18,TE,Jimmy Graham,NO,30,1,2,16,8.0,12,6.0,0,0.0,4,2.0,4,2.0,0,2,0.0,2,0,0,1,0,0,0,0,10
1782,2021,18,TE,Jacob Hollister,FA,31,1,3,14,4.7,7,2.3,0,0.0,7,2.3,8,2.7,0,3,0.0,3,0,2,0,0,0,0,0,7
1783,2021,18,TE,Colby Parkinson,LAR,32,1,2,14,7.0,8,4.0,0,0.0,6,3.0,2,1.0,0,3,0.0,2,0,2,1,0,0,0,0,12
1784,2021,18,TE,Cameron Brate,FA,33,1,2,12,6.0,7,3.5,0,0.0,5,2.5,2,1.0,0,3,0.0,3,1,0,0,0,0,0,0,7
1785,2021,18,TE,Richard Rodgers,FA,34,1,2,11,5.5,1,0.5,0,0.0,10,5.0,4,2.0,0,2,0.0,2,0,1,0,0,0,0,0,9
1786,2021,18,TE,Tommy Tremble,CAR,35,1,2,7,3.5,2,1.0,0,0.0,5,2.5,1,0.5,0,5,0.0,2,0,1,0,0,0,0,0,6
1787,2021,18,TE,Jack Doyle,FA,36,1,1,11,11.0,-1,-1.0,0,0.0,12,12.0,2,2.0,0,2,0.0,1,0,0,1,0,0,0,0,11
1788,2021,18,TE,David Njoku,CLE,37,1,2,11,5.5,9,4.5,0,0.0,2,1.0,0,0.0,0,2,0.0,2,0,0,0,0,0,0,0,6
1789,2021,18,TE,Jeremy Sprinkle,FA,38,1,1,10,10.0,6,6.0,0,0.0,4,4.0,0,0.0,0,1,0.0,1,0,1,1,0,0,0,0,10
1790,2021,18,TE,George Kittle,SF,39,1,5,10,2.0,2,0.4,0,0.0,8,1.6,3,0.6,0,7,0.0,5,0,1,0,0,0,0,0,6
1791,2021,18,TE,Nick Vannett,LAC,40,1,1,10,10.0,-5,-5.0,0,0.0,15,15.0,7,7.0,1,1,0.0,1,0,0,1,0,0,0,0,10
1792,2021,18,TE,Harrison Bryant,LV,41,1,1,9,9.0,5,5.0,0,0.0,4,4.0,0,0.0,0,3,0.0,1,0,2,0,0,0,0,0,9
1793,2021,18,TE,Drew Sample,CIN,42,1,1,8,8.0,-4,-4.0,0,0.0,12,12.0,3,3.0,1,1,0.0,1,0,0,0,0,0,0,0,8
1794,2021,18,TE,Kyle Pitts,ATL,43,1,2,8,4.0,3,1.5,0,0.0,5,2.5,2,1.0,0,5,0.0,3,1,1,0,0,0,0,0,7
1795,2021,18,TE,Antony Auclair,FA,44,1,1,7,7.0,0,0.0,0,0.0,7,7.0,5,5.0,1,1,0.0,1,0,0,0,0,0,0,0,7
1796,2021,18,TE,Blake Jarwin,FA,45,1,1,6,6.0,6,6.0,0,0.0,0,0.0,0,0.0,0,2,0.0,1,0,2,0,0,0,0,0,6
1797,2021,18,TE,Tyler Conklin,NYJ,46,1,2,6,3.0,-6,-3.0,0,0.0,12,6.0,5,2.5,0,4,0.0,3,1,0,0,0,0,0,0,9
1798,2021,18,TE,Tyler Kroft,MIA,47,1,1,5,5.0,5,5.0,0,0.0,0,0.0,0,0.0,0,3,0.0,3,2,0,0,0,0,0,0,5
1799,2021,18,TE,John Bates,WAS,48,1,1,5,5.0,4,4.0,0,0.0,1,1.0,0,0.0,0,2,0.0,1,0,1,0,0,0,0,0,5
1800,2021,18,TE,Jonnu Smith,MIA,49,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
1801,2021,18,TE,Evan Engram,JAC,50,1,1,4,4.0,2,2.0,0,0.0,2,2.0,1,1.0,0,5,0.0,2,1,0,0,0,0,0,0,4
1802,2021,18,TE,Geoff Swaim,ARI,51,1,1,2,2.0,-2,-2.0,0,0.0,4,4.0,1,1.0,0,1,0.0,1,0,0,0,0,0,0,0,2
1803,2021,18,TE,Josh Oliver,MIN,52,1,1,1,1.0,0,0.0,0,0.0,1,1.0,1,1.0,0,1,0.0,1,0,0,0,0,0,0,0,1
1804,2021,18,TE,Brycen Hopkins,LAR,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1805,2021,18,TE,Tyler Davis,GB,54,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,1,1,0,0,0,0,0,0
1806,2021,18,TE,Miller Forristall,LAR,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1807,2021,18,TE,Charlie Woerner,ATL,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1808,2021,18,TE,Jesper Horsted,LV,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1809,2021,18,TE,Andrew Beck,HOU,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1810,2021,18,TE,Kylen Granson,IND,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1811,2021,18,TE,Trevon Wesco,TEN,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1812,2021,18,TE,C.J. Uzomah,PHI,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1813,2021,18,TE,Stephen Sullivan,CAR,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1814,2021,18,TE,Ross Dwelley,SF,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1815,2021,18,TE,Noah Togiai,PHI,64,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
1816,2021,18,TE,Hunter Long,LAR,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1817,2021,18,TE,Tre' McKitty,BUF,66,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,1,0,0,0,0,0,0
1818,2021,18,TE,Jacob Harris,PHI,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1819,2021,18,TE,Blake Bell,KC,68,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
1820,2021,18,TE,Kenny Yeboah,NYJ,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1821,2021,18,TE,Kevin Rader,TEN,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1822,2021,18,TE,Sean McKeon,DAL,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1823,2021,18,TE,Brevin Jordan,HOU,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1824,2021,18,TE,Rashod Berry,FA,73,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
1825,2021,18,TE,Luke Stocker,FA,74,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
1826,2021,18,TE,Shane Zylstra,DET,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1827,2021,18,TE,Jordan Akins,CLE,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1828,2021,18,TE,Johnny Mundt,MIN,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1829,2021,18,TE,T.J. Hockenson,MIN,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1830,2021,18,TE,Eric Tomlinson,IND,79,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,1,0,0,0,0,0,0
1831,2021,18,TE,Donald Parham Jr.,LAC,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1832,2021,18,TE,Marcedes Lewis,CHI,81,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,1,0,0,0,0,0,0
1833,2021,18,TE,Austin Hooper,NE,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1834,2021,18,TE,Eric Saubert,SF,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1835,2021,18,TE,Stephen Anderson,LAC,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1836,2021,18,TE,Robert Tonyan,CHI,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1837,2021,18,TE,Chris Manhertz,NYG,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1838,2021,18,TE,Darrell Daniels,FA,87,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
1839,2021,18,TE,Albert Okwuegbunam Jr.,PHI,88,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
1840,2021,18,TE,Luke Farrell,JAC,89,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
1841,2021,18,TE,Noah Gray,KC,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1842,2021,18,TE,MyCole Pruitt,PIT,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1843,2021,18,TE,Pharaoh Brown,SEA,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1844,2021,18,TE,Ben Ellefson,FA,93,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
1845,2021,18,TE,Will Dissly,LAC,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1846,2021,18,TE,Giovanni Ricci,CLE,95,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
1847,2021,18,TE,Tommy Hudson,NO,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1848,2021,18,TE,Parker Hesse,ATL,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1849,2021,18,TE,Cethan Carter,FA,98,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
1850,2021,18,TE,Jack Stoll,NYG,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1851,2021,18,TE,Ian Thomas,CAR,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1852,2021,18,TE,Dallas Goedert,PHI,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1853,2021,18,TE,Derek Carrier,FA,102,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
1854,2021,18,TE,Taysom Hill,NO,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
1855,2022,1,TE,Travis Kelce,KC,1,1,8,121,15.1,87,10.9,0,0.0,34,4.3,22,2.8,1,9,0.0,8,0,2,5,2,1,0,0,35
1856,2022,1,TE,O.J. Howard,FA,2,1,2,38,19.0,33,16.5,0,0.0,5,2.5,1,0.5,1,2,0.0,2,0,1,2,1,0,0,0,22
1857,2022,1,TE,Taysom Hill,NO,3,1,1,2,2.0,2,2.0,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0,0,0,0,0,0,0,2
1858,2022,1,TE,Gerald Everett,CHI,4,1,3,54,18.0,30,10.0,0,0.0,24,8.0,9,3.0,0,4,0.0,3,0,2,3,1,0,0,0,25
1859,2022,1,TE,Colby Parkinson,LAR,5,1,2,43,21.5,29,14.5,0,0.0,14,7.0,2,1.0,0,2,0.0,2,0,0,2,1,0,0,0,25
1860,2022,1,TE,Will Dissly,LAC,6,1,3,43,14.3,12,4.0,0,0.0,31,10.3,4,1.3,0,3,0.0,3,0,0,1,1,1,0,0,38
1861,2022,1,TE,Zach Ertz,WAS,7,1,2,14,7.0,10,5.0,0,0.0,4,2.0,0,0.0,0,4,0.0,2,0,2,0,0,0,0,0,8
1862,2022,1,TE,Darren Waller,NYG,8,1,4,79,19.8,52,13.0,0,0.0,27,6.8,4,1.0,0,6,0.0,4,0,1,4,2,1,0,0,31
1863,2022,1,TE,Tyler Conklin,NYJ,9,1,4,16,4.0,16,4.0,0,0.0,0,0.0,0,0.0,0,7,0.0,5,1,1,0,0,0,0,0,6
1864,2022,1,TE,Pat Freiermuth,PIT,10,1,5,75,15.0,47,9.4,0,0.0,28,5.6,16,3.2,1,10,0.0,5,0,1,3,2,1,0,0,31
1865,2022,1,TE,Dalton Schultz,HOU,11,1,7,62,8.9,52,7.4,0,0.0,10,1.4,6,0.9,0,9,0.0,7,0,0,3,0,0,0,0,14
1866,2022,1,TE,Jody Fortson,KC,12,1,1,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0,1,0,0,0,0,0,1
1867,2022,1,TE,Chris Myarick,FA,13,1,1,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0,1,0,0,0,0,0,1
1868,2022,1,TE,Dallas Goedert,PHI,14,1,3,60,20.0,8,2.7,0,0.0,52,17.3,8,2.7,0,4,0.0,3,0,0,3,2,0,0,0,27
1869,2022,1,TE,Ian Thomas,CAR,15,1,2,53,26.5,22,11.0,0,0.0,31,15.5,1,0.5,0,3,0.0,2,0,0,1,1,1,1,1,50
1870,2022,1,TE,Andrew Beck,HOU,16,1,2,52,26.0,20,10.0,0,0.0,32,16.0,6,3.0,0,3,0.0,3,1,0,2,2,0,0,0,27
1871,2022,1,TE,Mark Andrews,BAL,17,1,5,52,10.4,41,8.2,0,0.0,11,2.2,0,0.0,0,7,0.0,5,0,0,3,0,0,0,0,17
