,Year,Week,Position,Player,Team,Rank,G,ATT,YDS,Y/ATT,YBCON,YBCON/ATT,YACON,YACON,YACON/ATT,BRKTKL,TK LOSS,TK LOSS YDS,LNG TD,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG,REC,TGT,RZ TGT,YACON,YACON
7026,2023,13,RB,SaRodorick Thompson Jr.,DAL,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7027,2023,13,RB,Keaton Mitchell,BAL,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7028,2023,13,RB,La'Mical Perine,KC,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7029,2023,13,RB,Kene Nwangwu,MIN,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7030,2023,13,RB,Ty Johnson,BUF,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7031,2023,13,RB,Austin Walter,LV,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7032,2023,13,RB,Dwayne Washington,DEN,88,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7033,2023,13,RB,Israel Abanikanda,NYJ,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7034,2023,13,RB,Zach Evans,LAR,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7035,2023,13,RB,Jonathan Williams,WAS,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7036,2023,13,RB,Henry Pearson,GB,92,1,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7037,2023,13,RB,Darrynton Evans,BUF,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7038,2023,13,RB,Emari Demercado,ARI,94,1,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7039,2023,13,RB,Patrick Laird,TB,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7040,2023,13,RB,James Robinson,NO,96,1,1,2,2.0,0,0.0,2,0,2.0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0
7041,2023,13,RB,Jordan Mims,NO,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7042,2023,13,RB,Jonathan Ward,TEN,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7043,2023,13,RB,Jonathan Taylor,IND,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7044,2023,13,RB,JaMycal Hasty,NE,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7045,2023,13,RB,Brandon Bolden,LV,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7046,2023,13,RB,Elijah Dotson,LAC,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7047,2023,13,RB,Godwin Igwebuike,PIT,103,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7048,2023,13,RB,J.K. Dobbins,LAC,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7049,2023,13,RB,Khari Blasingame,CHI,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7050,2023,13,RB,Alexander Mattison,LV,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7051,2023,13,RB,Travis Homer,CHI,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7052,2023,13,RB,Trayveon Williams,CIN,108,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7053,2023,13,RB,Josh Jacobs,GB,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7054,2023,13,RB,Justice Hill,BAL,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7055,2023,13,RB,Mike Boone,CAR,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7056,2023,13,RB,Gus Edwards,LAC,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7057,2023,13,RB,Nick Chubb,CLE,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7058,2023,13,RB,Saquon Barkley,PHI,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7059,2023,13,RB,Patrick Ricard,BAL,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7060,2023,13,RB,Matt Breida,NYG,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7061,2023,13,RB,Aaron Jones,MIN,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7062,2023,13,RB,Marlon Mack,ARI,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7063,2023,13,RB,D'Onta Foreman,CLE,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7064,2023,13,RB,C.J. Ham,MIN,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7065,2023,13,RB,Ameer Abdullah,LV,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7066,2023,13,RB,Keith Smith,ATL,122,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7067,2023,13,RB,Jerick McKinnon,KC,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7068,2023,13,RB,Latavius Murray,BUF,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7069,2023,13,RB,Cam Akers,MIN,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7070,2023,13,RB,Salvon Ahmed,MIA,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7071,2023,13,RB,Julius Chestnut,TEN,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7072,2023,13,RB,Jake Funk,DET,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7073,2023,13,RB,Isaiah Spiller,LAC,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7074,2023,13,RB,Reggie Gilliam,BUF,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7075,2023,13,RB,Craig Reynolds,DET,131,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7076,2023,13,RB,Rashaad Penny,PHI,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7077,2023,13,RB,Evan Hull,IND,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7078,2023,13,RB,Roschon Johnson,CHI,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7079,2023,13,RB,Ronnie Rivers,LAR,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7080,2023,13,RB,Sean Tucker,TB,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7081,2023,13,RB,Adam Prentice,NO,137,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7082,2023,13,RB,Gary Brightwell,NYG,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7083,2023,13,RB,Keaontay Ingram,KC,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7084,2023,13,RB,Ty Chandler,MIN,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7085,2023,13,RB,Kyle Juszczyk,SF,141,1,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7086,2023,13,RB,Eric Gray,NYG,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7087,2023,13,RB,Kenneth Walker III,SEA,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7088,2023,13,RB,Deuce Vaughn,DAL,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7089,2023,13,RB,James Cook,BUF,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7090,2023,13,RB,Tank Bigsby,JAC,146,1,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7091,2023,13,RB,Chris Evans,CIN,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7092,2023,13,RB,Khalil Herbert,CHI,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7093,2023,13,RB,Deon Jackson,NYG,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7094,2023,13,RB,Zamir White,LV,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7095,2023,13,RB,Tony Jones Jr.,ARI,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7096,2023,13,RB,Ben Mason,LAC,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7097,2023,14,RB,Raheem Mostert,MIA,1,1,21,96,4.6,66,3.1,30,3,1.4,1,1,-3,5,2,0,0,0,0,15,1,1,0,30,3
7098,2023,14,RB,James Cook,BUF,2,1,10,58,5.8,52,5.2,6,9,0.6,1,0,0,0,3,0,0,0,0,15,5,5,0,6,9
7099,2023,14,RB,Saquon Barkley,PHI,3,1,20,86,4.3,32,1.6,54,7,2.7,4,3,-7,5,3,1,1,0,0,34,3,4,0,54,7
7100,2023,14,RB,Ezekiel Elliott,NE,4,1,22,68,3.1,19,0.9,49,26,2.2,3,3,-3,0,1,0,0,0,0,12,7,8,1,49,26
7101,2023,14,RB,Rachaad White,TB,5,1,25,102,4.1,55,2.2,47,0,1.9,0,1,-5,0,2,0,0,0,0,12,2,2,0,47,0
7102,2023,14,RB,Breece Hall,NYJ,6,1,10,40,4.0,15,1.5,25,32,2.5,1,1,-5,0,2,0,0,0,0,15,8,9,1,25,32
7103,2023,14,RB,Joe Mixon,HOU,7,1,21,79,3.8,63,3.0,16,35,0.8,1,1,-1,1,1,0,0,0,0,18,3,4,0,16,35
7104,2023,14,RB,Derrick Henry,BAL,8,1,17,34,2.0,20,1.2,14,0,0.8,1,2,-2,3,0,0,0,0,0,6,1,2,0,14,0
7105,2023,14,RB,Chase Brown,CIN,9,1,8,25,3.1,13,1.6,12,10,1.5,0,2,-12,0,1,0,0,0,0,10,3,3,0,12,10
7106,2023,14,RB,Austin Ekeler,WAS,10,1,10,51,5.1,0,0.0,0,0,0.0,0,1,-2,3,0,0,0,0,0,9,5,7,1,0,0
7107,2023,14,RB,Christian McCaffrey,SF,11,1,16,145,9.1,100,6.3,45,4,2.8,4,2,-4,0,4,3,1,1,1,72,1,1,0,45,4
7108,2023,14,RB,Javonte Williams,DEN,12,1,17,66,3.9,0,0.0,0,2,0.0,0,2,-6,3,2,1,0,0,0,20,3,4,0,0,2
7109,2023,14,RB,Bijan Robinson,ATL,13,1,10,34,3.4,22,2.2,12,12,1.2,0,0,0,3,0,0,0,0,0,8,5,7,2,12,12
7110,2023,14,RB,Jahmyr Gibbs,DET,14,1,11,66,6.0,59,5.4,7,5,0.6,1,2,-5,12,2,1,1,0,0,36,3,4,1,7,5
7111,2023,14,RB,Travis Etienne Jr.,JAC,15,1,14,35,2.5,18,1.3,17,17,1.2,1,4,-10,1,1,0,0,0,0,16,4,4,0,17,17
7112,2023,14,RB,Devin Singletary,NYG,16,1,13,65,5.0,43,3.3,22,0,1.7,0,0,0,1,2,0,0,0,0,17,0,3,1,22,0
7113,2023,14,RB,Tyjae Spears,TEN,17,1,7,29,4.1,18,2.6,11,2,1.6,0,0,0,0,0,0,0,0,0,8,6,8,0,11,2
7114,2023,14,RB,Kyren Williams,LAR,18,1,25,114,4.6,83,3.3,31,0,1.2,7,3,-6,0,4,0,0,0,0,14,3,4,0,31,0
7115,2023,14,RB,Rico Dowdle,DAL,19,1,12,46,3.8,28,2.3,18,4,1.5,0,0,0,1,0,0,0,0,0,9,1,1,0,18,4
7116,2023,14,RB,Alvin Kamara,NO,20,1,12,56,4.7,35,2.9,21,0,1.8,0,0,0,9,0,0,0,0,0,9,3,4,0,21,0
7117,2023,14,RB,Jerick McKinnon,KC,21,1,4,19,4.8,0,0.0,0,0,0.0,0,0,0,7,0,0,0,0,0,7,3,3,1,0,0
7118,2023,14,RB,Tony Pollard,TEN,22,1,16,59,3.7,24,1.5,35,10,2.2,1,0,0,0,1,0,0,0,0,11,7,8,0,35,10
7119,2023,14,RB,Chuba Hubbard,CAR,23,1,23,87,3.8,47,2.0,40,5,1.7,1,1,-2,0,3,0,0,0,0,13,2,2,0,40,5
7120,2023,14,RB,Kareem Hunt,CLE,24,1,10,27,2.7,14,1.4,13,0,1.3,0,1,-2,4,0,0,0,0,0,9,1,1,1,13,0
7121,2023,14,RB,Jordan Mason,SF,25,1,4,20,5.0,12,3.0,8,2,2.0,0,0,0,3,0,0,0,0,0,8,1,1,0,8,2
7122,2023,14,RB,David Montgomery,DET,26,1,10,66,6.6,43,4.3,23,5,2.3,0,0,0,0,3,0,0,0,0,13,3,3,0,23,5
7123,2023,14,RB,Jerome Ford,CLE,27,1,12,51,4.3,38,3.2,13,12,1.1,1,2,-3,0,1,1,0,0,0,26,5,6,0,13,12
7124,2023,14,RB,AJ Dillon,GB,28,1,15,53,3.5,32,2.1,21,26,1.4,0,0,0,0,0,0,0,0,0,8,2,3,0,21,26
7125,2023,14,RB,Miles Sanders,CAR,29,1,10,74,7.4,21,2.1,53,0,5.3,1,1,-1,0,1,1,1,1,0,48,0,0,0,53,0
7126,2023,14,RB,D'Onta Foreman,CLE,30,1,11,50,4.5,32,2.9,18,5,1.6,0,0,0,0,1,0,0,0,0,13,2,3,0,18,5
7127,2023,14,RB,De'Von Achane,MIA,31,1,7,47,6.7,31,4.4,16,4,2.3,0,0,0,0,2,0,0,0,0,15,5,9,1,16,4
7128,2023,14,RB,Clyde Edwards-Helaire,KC,32,1,11,39,3.5,37,3.4,2,18,0.2,0,1,-2,0,0,0,0,0,0,7,2,4,0,2,18
7129,2023,14,RB,Alexander Mattison,LV,33,1,10,66,6.6,46,4.6,20,0,2.0,1,1,-2,0,2,0,0,0,0,16,0,1,0,20,0
7130,2023,14,RB,Keaton Mitchell,BAL,34,1,9,54,6.0,52,5.8,2,0,0.2,1,1,-1,0,1,1,0,0,0,27,1,2,0,2,0
7131,2023,14,RB,Chase Edmonds,TB,35,1,8,40,5.0,23,2.9,17,0,2.1,0,0,0,0,1,0,0,0,0,15,2,2,0,17,0
7132,2023,14,RB,Zack Moss,CIN,36,1,13,28,2.2,0,0.0,0,0,0.0,1,3,-5,0,1,0,0,0,0,12,4,8,0,0,0
7133,2023,14,RB,Kenneth Walker III,SEA,37,1,8,21,2.6,9,1.1,12,31,1.5,2,1,-1,0,1,0,0,0,0,12,4,5,2,12,31
7134,2023,14,RB,Patrick Taylor Jr.,SF,38,1,4,30,7.5,9,2.3,21,3,5.3,1,0,0,0,1,0,0,0,0,14,2,2,0,21,3
7135,2023,14,RB,Josh Jacobs,GB,39,1,13,34,2.6,23,1.8,11,9,0.8,0,1,-2,0,0,0,0,0,0,6,2,2,0,11,9
7136,2023,14,RB,Zach Charbonnet,SEA,40,1,9,44,4.9,15,1.7,29,4,3.2,3,3,-11,0,2,2,0,0,0,23,1,1,0,29,4
7137,2023,14,RB,Najee Harris,PIT,41,1,12,29,2.4,3,0.3,26,8,2.2,2,3,-7,0,0,0,0,0,0,7,3,3,0,26,8
7138,2023,14,RB,Samaje Perine,DEN,42,1,2,8,4.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0
7139,2023,14,RB,Jamaal Williams,NO,43,1,11,43,3.9,18,1.6,25,0,2.3,1,1,-2,0,2,0,0,0,0,12,0,1,0,25,0
7140,2023,14,RB,Ty Chandler,MIN,44,1,12,35,2.9,28,2.3,7,2,0.6,1,1,-2,0,0,0,0,0,0,7,3,3,0,7,2
7141,2023,14,RB,Jaylen Warren,PIT,45,1,7,11,1.6,2,0.3,9,11,1.3,0,2,-9,0,0,0,0,0,0,7,4,5,1,9,11
7142,2023,14,RB,Tyler Allgeier,ATL,46,1,9,40,4.4,17,1.9,23,0,2.6,0,0,0,0,0,0,0,0,0,9,0,0,0,23,0
7143,2023,14,RB,D'Andre Swift,CHI,47,1,11,39,3.5,25,2.3,14,0,1.3,0,2,-5,0,0,0,0,0,0,7,0,0,0,14,0
7144,2023,14,RB,Jaleel McLaughlin,DEN,48,1,5,25,5.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,9,1,2,0,0,0
7145,2023,14,RB,Latavius Murray,BUF,49,1,3,9,3.0,8,2.7,1,0,0.3,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0
7146,2023,14,RB,D'Ernest Johnson,JAC,50,1,3,12,4.0,8,2.7,4,5,1.3,0,0,0,0,0,0,0,0,0,6,2,3,0,4,5
7147,2023,14,RB,Kenneth Gainwell,PHI,51,1,4,28,7.0,17,4.3,11,0,2.8,0,0,0,0,1,0,0,0,0,11,0,0,0,11,0
7148,2023,14,RB,Ty Johnson,BUF,52,1,5,19,3.8,17,3.4,2,2,0.4,0,0,0,0,0,0,0,0,0,7,2,2,1,2,2
7149,2023,14,RB,Ameer Abdullah,LV,53,1,1,12,12.0,8,8.0,4,0,4.0,0,0,0,0,1,0,0,0,0,12,2,2,0,4,0
7150,2023,14,RB,Isaiah Spiller,LAC,54,1,6,19,3.2,0,0.0,0,0,0.0,0,1,-1,0,0,0,0,0,0,6,0,0,0,0,0
7151,2023,14,RB,Ty Montgomery II,FA,55,1,0,0,nan,0,0.0,0,7,0.0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,7
7152,2023,14,RB,Matt Breida,NYG,56,1,2,16,8.0,13,6.5,3,0,1.5,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0
7153,2023,14,RB,Gus Edwards,LAC,57,1,6,15,2.5,10,1.7,5,0,0.8,1,0,0,0,0,0,0,0,0,5,0,0,0,5,0
7154,2023,14,RB,Trey Sermon,IND,58,1,3,13,4.3,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
7155,2023,14,RB,Alec Ingold,MIA,59,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7156,2023,14,RB,Justice Hill,BAL,60,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
7157,2023,14,RB,Dare Ogunbowale,FA,61,1,2,7,3.5,6,3.0,1,0,0.5,0,0,0,0,0,0,0,0,0,4,1,2,0,1,0
7158,2023,14,RB,Boston Scott,PHI,62,1,3,9,3.0,4,1.3,5,0,1.7,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0
7159,2023,14,RB,Royce Freeman,DAL,63,1,3,9,3.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
7160,2023,14,RB,Zamir White,LV,64,1,2,8,4.0,5,2.5,3,0,1.5,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0
7161,2023,14,RB,Raheem Blackshear,CAR,65,1,1,4,4.0,3,3.0,1,2,1.0,0,0,0,0,0,0,0,0,0,4,1,2,0,1,2
7162,2023,14,RB,Khalil Herbert,CHI,66,1,3,8,2.7,4,1.3,4,0,1.3,1,0,0,0,0,0,0,0,0,4,0,0,0,4,0
7163,2023,14,RB,Dalvin Cook,BAL,67,1,7,13,1.9,8,1.1,5,0,0.7,0,0,0,0,0,0,0,0,0,5,1,1,0,5,0
7164,2023,14,RB,C.J. Ham,MIN,68,1,1,7,7.0,5,5.0,2,0,2.0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0
7165,2023,14,RB,Cordarrelle Patterson,PIT,69,1,3,7,2.3,2,0.7,5,0,1.7,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
7166,2023,14,RB,Dameon Pierce,HOU,70,1,4,9,2.3,4,1.0,5,0,1.3,0,0,0,0,0,0,0,0,0,4,1,1,0,5,0
7167,2023,14,RB,Roschon Johnson,CHI,71,1,1,6,6.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
7168,2023,14,RB,Joshua Kelley,LAC,72,1,3,6,2.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
7169,2023,14,RB,Michael Burton,DEN,73,1,1,2,2.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
7170,2023,14,RB,Nick Bawden,NYJ,74,1,1,3,3.0,1,1.0,2,0,2.0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0
7171,2023,14,RB,Kene Nwangwu,MIN,75,1,2,3,1.5,0,0.0,3,0,1.5,0,1,-1,0,0,0,0,0,0,4,0,0,0,3,0
7172,2023,14,RB,Ke'Shawn Vaughn,NE,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7173,2023,14,RB,Kendre Miller,NO,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7174,2023,14,RB,Zonovan Knight,DET,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7175,2023,14,RB,Jeremy McNichols,WAS,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7176,2023,14,RB,Jakob Johnson,LV,80,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7177,2023,14,RB,Chris Brooks,MIA,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7178,2023,14,RB,Kevin Harris,NE,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7179,2023,14,RB,Brittain Brown,LV,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7180,2023,14,RB,Derrick Gore,WAS,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7181,2023,14,RB,Jonathan Williams,WAS,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7182,2023,14,RB,Henry Pearson,GB,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7183,2023,14,RB,JaMycal Hasty,NE,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7184,2023,14,RB,Darrynton Evans,BUF,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7185,2023,14,RB,SaRodorick Thompson Jr.,DAL,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7186,2023,14,RB,Jeff Wilson Jr.,MIA,90,1,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7187,2023,14,RB,Alex Armah Jr.,WAS,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7188,2023,14,RB,Jonathan Ward,TEN,92,1,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7189,2023,14,RB,Dwayne Washington,DEN,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7190,2023,14,RB,Malik Davis,DAL,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7191,2023,14,RB,Zach Evans,LAR,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7192,2023,14,RB,Jashaun Corbin,NYG,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7193,2023,14,RB,James Robinson,NO,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7194,2023,14,RB,Patrick Laird,TB,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7195,2023,14,RB,La'Mical Perine,KC,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7196,2023,14,RB,Austin Walter,LV,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7197,2023,14,RB,Jordan Mims,NO,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7198,2023,14,RB,Tyrion Davis-Price,PHI,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7199,2023,14,RB,Jonathan Taylor,IND,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7200,2023,14,RB,Brandon Bolden,LV,104,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7201,2023,14,RB,Hunter Luepke,DAL,105,1,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7202,2023,14,RB,Trayveon Williams,CIN,106,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7203,2023,14,RB,Israel Abanikanda,NYJ,107,1,3,-1,-0.3,-2,-0.7,1,0,0.3,0,2,-4,0,0,0,0,0,0,3,0,0,0,1,0
7204,2023,14,RB,Tyler Goodson,IND,108,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7205,2023,14,RB,Khari Blasingame,CHI,109,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
