,Year,Week,Position,Player,Team,Inside,Rank,ATT,RUSH YDS,Y/A,RUSH TD,RUSH PCT,REC,TGT,REC PCT,REC YDS,Y/R,REC TD,TGT PCT,FL,G,FPTS,FPTS/G,ROST %
185,2021,2,RB,AJ Dillon,GB,20,37,1,4,4.0,0,0.14,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.4
186,2021,2,RB,Saquon Barkley,PHI,20,38,5,3,0.6,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,1.0
187,2021,2,RB,JaMycal Hasty,NE,20,39,1,2,2.0,0,0.5,0,1,0.0,0,0,0,1.0,0,1,0.2,0.2,0.0
188,2021,2,RB,Sony Michel,FA,20,40,1,2,2.0,0,0.17,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.0
189,2021,2,RB,D'Andre Swift,CHI,20,41,1,2,2.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.92
190,2021,2,RB,Najee Harris,PIT,20,42,1,2,2.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.9
191,2021,2,RB,Reggie Gilliam,BUF,20,43,2,2,1.0,0,0.25,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.0
192,2021,2,RB,Ty Johnson,BUF,20,44,2,1,0.5,0,0.4,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.01
193,2021,2,RB,Malcolm Brown,FA,20,45,1,1,1.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.0
194,2021,2,RB,Phillip Lindsay,FA,20,46,1,1,1.0,0,0.2,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.0
195,2021,2,RB,J.J. Taylor,HOU,20,47,1,1,1.0,0,0.14,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.0
196,2021,2,RB,Elijah Mitchell,SF,20,48,1,0,0.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.1
197,2021,2,RB,Kenneth Gainwell,PHI,20,49,0,0,0,0,0.0,0,1,0.0,0,0,0,1.0,0,1,0.0,0.0,0.15
198,2021,2,RB,Salvon Ahmed,MIA,20,50,0,0,0,0,0.0,0,2,0.0,0,0,0,1.0,0,1,0.0,0.0,0.01
199,2021,2,RB,Alvin Kamara,NO,20,51,2,-2,-1.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.2,-0.2,0.98
200,2021,2,RB,Peyton Barber,FA,20,52,1,-2,-2.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,-0.2,-0.2,0.01
201,2021,2,RB,James Conner,ARI,20,53,1,-3,-3.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,-0.3,-0.3,0.9
202,2021,2,RB,Miles Sanders,CAR,20,54,1,-3,-3.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.3,-0.3,0.34
203,2021,2,RB,Damien Harris,FA,20,55,4,-5,-1.3,0,0.57,0,0,0.0,0,0,0,0.0,0,1,-0.5,-0.5,0.05
204,2021,2,RB,Aaron Jones,MIN,15,1,5,10,2.0,1,1.0,4,4,1.0,29,7.3,3,1.0,0,1,31.9,31.9,0.91
205,2021,2,RB,Cordarrelle Patterson,PIT,15,2,2,10,5.0,1,1.0,2,2,1.0,11,5.5,1,1.0,0,1,16.1,16.1,0.01
206,2021,2,RB,Derrick Henry,BAL,15,3,6,22,3.7,2,1.0,1,1,1.0,4,4.0,0,0.5,0,1,15.6,15.6,0.99
207,2021,2,RB,Chris Carson,FA,15,4,4,8,2.0,2,1.0,0,0,0.0,0,0,0,0.0,0,1,12.8,12.8,0.0
208,2021,2,RB,Zack Moss,CIN,15,5,3,8,2.7,2,0.6,0,0,0.0,0,0,0,0.0,0,1,12.8,12.8,0.73
209,2021,2,RB,James White,FA,15,6,2,14,7.0,1,0.33,1,1,1.0,-1,-1.0,0,1.0,0,1,8.3,8.3,0.0
210,2021,2,RB,Christian McCaffrey,SF,15,7,6,23,3.8,1,1.0,0,0,0.0,0,0,0,0.0,0,1,8.3,8.3,1.0
211,2021,2,RB,Darrell Henderson Jr.,FA,15,8,3,12,4.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,7.2,7.2,0.03
212,2021,2,RB,Ezekiel Elliott,NE,15,9,2,6,3.0,1,0.67,0,0,0.0,0,0,0,0.0,0,1,6.6,6.6,0.47
213,2021,2,RB,Latavius Murray,BUF,15,10,1,5,5.0,1,0.33,0,0,0.0,0,0,0,0.0,0,1,6.5,6.5,0.08
214,2021,2,RB,Tony Pollard,TEN,15,11,1,4,4.0,1,0.33,0,0,0.0,0,0,0,0.0,0,1,6.4,6.4,0.93
215,2021,2,RB,Darrel Williams,FA,15,12,1,2,2.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.2,6.2,0.0
216,2021,2,RB,J.D. McKissic,FA,15,13,1,2,2.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.2,6.2,0.0
217,2021,2,RB,Andy Janovich,FA,15,14,2,0,0.0,1,0.5,0,0,0.0,0,0,0,0.0,0,1,6.0,6.0,0.0
218,2021,2,RB,Ty'Son Williams,FA,15,15,2,11,5.5,0,0.67,1,1,1.0,7,7.0,0,1.0,0,1,2.8,2.8,0.0
219,2021,2,RB,Leonard Fournette,FA,15,16,2,12,6.0,0,1.0,1,1,1.0,5,5.0,0,1.0,0,1,2.7,2.7,0.02
220,2021,2,RB,Jonathan Taylor,IND,15,17,7,16,2.3,0,1.0,0,0,0.0,0,0,0,0.0,0,1,1.6,1.6,0.99
221,2021,2,RB,Jeremy McNichols,WAS,15,18,0,0,0,0,0.0,1,1,1.0,5,5.0,0,0.5,0,1,1.5,1.5,0.0
222,2021,2,RB,Ty Montgomery II,FA,15,19,0,0,0,0,0.0,1,1,1.0,3,3.0,0,1.0,0,1,1.3,1.3,0.0
223,2021,2,RB,Michael Carter,ARI,15,20,3,13,4.3,0,0.75,0,0,0.0,0,0,0,0.0,0,1,1.3,1.3,0.01
224,2021,2,RB,Javonte Williams,DEN,15,21,2,11,5.5,0,0.67,0,0,0.0,0,0,0,0.0,0,1,1.1,1.1,0.88
225,2021,2,RB,Chase Edmonds,TB,15,22,1,8,8.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.8,0.8,0.01
226,2021,2,RB,Austin Ekeler,WAS,15,23,0,0,0,0,0.0,1,1,1.0,-2,-2.0,0,1.0,0,1,0.8,0.8,0.92
227,2021,2,RB,Mark Ingram II,FA,15,24,4,6,1.5,0,1.0,0,1,0.0,0,0,0,1.0,0,1,0.6,0.6,0.0
228,2021,2,RB,Jamaal Williams,NO,15,25,2,5,2.5,0,0.67,0,0,0.0,0,0,0,0.0,0,1,0.5,0.5,0.1
229,2021,2,RB,Kenyan Drake,FA,15,26,1,4,4.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.0
230,2021,2,RB,Alexander Mattison,LV,15,27,1,3,3.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,0.41
231,2021,2,RB,David Montgomery,DET,15,28,3,3,1.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,0.92
232,2021,2,RB,Reggie Gilliam,BUF,15,29,1,2,2.0,0,0.2,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.0
233,2021,2,RB,Najee Harris,PIT,15,30,1,2,2.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.9
234,2021,2,RB,JaMycal Hasty,NE,15,31,1,2,2.0,0,0.5,0,1,0.0,0,0,0,1.0,0,1,0.2,0.2,0.0
235,2021,2,RB,Melvin Gordon III,FA,15,32,1,2,2.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.0
236,2021,2,RB,D'Andre Swift,CHI,15,33,1,2,2.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.92
237,2021,2,RB,J.J. Taylor,HOU,15,34,1,1,1.0,0,0.17,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.0
238,2021,2,RB,Nick Chubb,CLE,15,35,1,1,1.0,0,0.25,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.55
239,2021,2,RB,Devin Singletary,NYG,15,36,1,1,1.0,0,0.2,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.83
240,2021,2,RB,Saquon Barkley,PHI,15,37,3,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,1.0
241,2021,2,RB,Elijah Mitchell,SF,15,38,1,0,0.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.1
242,2021,2,RB,Kenneth Gainwell,PHI,15,39,0,0,0,0,0.0,0,1,0.0,0,0,0,1.0,0,1,0.0,0.0,0.15
243,2021,2,RB,Ty Johnson,BUF,15,40,1,-1,-1.0,0,0.25,0,0,0.0,0,0,0,0.0,0,1,-0.1,-0.1,0.01
244,2021,2,RB,Kareem Hunt,CLE,15,41,1,-1,-1.0,0,0.25,0,0,0.0,0,0,0,0.0,0,1,-0.1,-0.1,0.27
245,2021,2,RB,Miles Sanders,CAR,15,42,1,-3,-3.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.3,-0.3,0.34
246,2021,2,RB,Damien Harris,FA,15,43,3,-3,-1.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,-0.3,-0.3,0.05
247,2021,2,RB,James Conner,ARI,15,44,1,-3,-3.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,-0.3,-0.3,0.9
248,2021,2,RB,Alvin Kamara,NO,15,45,1,-7,-7.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.7,-0.7,0.98
249,2021,2,RB,Aaron Jones,MIN,10,1,4,10,2.5,1,1.0,2,2,1.0,5,2.5,2,1.0,0,1,21.5,21.5,0.91
250,2021,2,RB,Cordarrelle Patterson,PIT,10,2,2,10,5.0,1,1.0,1,1,1.0,7,7.0,1,1.0,0,1,14.7,14.7,0.01
251,2021,2,RB,Derrick Henry,BAL,10,3,5,18,3.6,2,1.0,0,0,0.0,0,0,0,0.0,0,1,13.8,13.8,0.99
252,2021,2,RB,Zack Moss,CIN,10,4,3,8,2.7,2,0.75,0,0,0.0,0,0,0,0.0,0,1,12.8,12.8,0.73
253,2021,2,RB,Chris Carson,FA,10,5,3,7,2.3,2,1.0,0,0,0.0,0,0,0,0.0,0,1,12.7,12.7,0.0
254,2021,2,RB,James White,FA,10,6,1,7,7.0,1,0.25,0,0,0.0,0,0,0,0.0,0,1,6.7,6.7,0.0
255,2021,2,RB,Darrell Henderson Jr.,FA,10,7,2,6,3.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.6,6.6,0.03
256,2021,2,RB,Latavius Murray,BUF,10,8,1,5,5.0,1,0.33,0,0,0.0,0,0,0,0.0,0,1,6.5,6.5,0.08
257,2021,2,RB,Ezekiel Elliott,NE,10,9,1,5,5.0,1,0.5,0,0,0.0,0,0,0,0.0,0,1,6.5,6.5,0.47
258,2021,2,RB,Tony Pollard,TEN,10,10,1,4,4.0,1,0.5,0,0,0.0,0,0,0,0.0,0,1,6.4,6.4,0.93
259,2021,2,RB,Darrel Williams,FA,10,11,1,2,2.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.2,6.2,0.0
260,2021,2,RB,J.D. McKissic,FA,10,12,1,2,2.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.2,6.2,0.0
261,2021,2,RB,Andy Janovich,FA,10,13,1,1,1.0,1,0.5,0,0,0.0,0,0,0,0.0,0,1,6.1,6.1,0.0
262,2021,2,RB,Jeremy McNichols,WAS,10,14,0,0,0,0,0.0,1,1,1.0,5,5.0,0,1.0,0,1,1.5,1.5,0.0
263,2021,2,RB,Ty Montgomery II,FA,10,15,0,0,0,0,0.0,1,1,1.0,3,3.0,0,1.0,0,1,1.3,1.3,0.0
264,2021,2,RB,Christian McCaffrey,SF,10,16,5,12,2.4,0,1.0,0,0,0.0,0,0,0,0.0,0,1,1.2,1.2,1.0
265,2021,2,RB,Ty'Son Williams,FA,10,17,2,11,5.5,0,0.67,0,0,0.0,0,0,0,0.0,0,1,1.1,1.1,0.0
266,2021,2,RB,Michael Carter,ARI,10,18,2,6,3.0,0,0.67,0,0,0.0,0,0,0,0.0,0,1,0.6,0.6,0.01
267,2021,2,RB,Javonte Williams,DEN,10,19,1,5,5.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.5,0.5,0.88
268,2021,2,RB,Mark Ingram II,FA,10,20,3,4,1.3,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.0
269,2021,2,RB,Leonard Fournette,FA,10,21,1,4,4.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.02
270,2021,2,RB,Kenyan Drake,FA,10,22,1,4,4.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.0
271,2021,2,RB,Alexander Mattison,LV,10,23,1,3,3.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,0.41
272,2021,2,RB,Saquon Barkley,PHI,10,24,1,2,2.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,1.0
273,2021,2,RB,JaMycal Hasty,NE,10,25,1,2,2.0,0,0.5,0,1,0.0,0,0,0,1.0,0,1,0.2,0.2,0.0
274,2021,2,RB,Najee Harris,PIT,10,26,1,2,2.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.9
275,2021,2,RB,D'Andre Swift,CHI,10,27,1,2,2.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.92
276,2021,2,RB,Nick Chubb,CLE,10,28,1,1,1.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.55
277,2021,2,RB,Devin Singletary,NYG,10,29,1,1,1.0,0,0.25,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.83
278,2021,2,RB,David Montgomery,DET,10,30,2,1,0.5,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.92
279,2021,2,RB,Jamaal Williams,NO,10,31,1,1,1.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.1
280,2021,2,RB,Austin Ekeler,WAS,10,32,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.92
281,2021,2,RB,Elijah Mitchell,SF,10,33,1,0,0.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.1
282,2021,2,RB,Kenneth Gainwell,PHI,10,34,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.15
283,2021,2,RB,Ty Johnson,BUF,10,35,1,-1,-1.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,-0.1,-0.1,0.01
284,2021,2,RB,Jonathan Taylor,IND,10,36,5,-1,-0.2,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.1,-0.1,0.99
285,2021,2,RB,Miles Sanders,CAR,10,37,1,-3,-3.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.3,-0.3,0.34
286,2021,2,RB,Damien Harris,FA,10,38,3,-3,-1.0,0,0.75,0,0,0.0,0,0,0,0.0,0,1,-0.3,-0.3,0.05
287,2021,2,RB,James Conner,ARI,10,39,1,-3,-3.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.3,-0.3,0.9
288,2021,2,RB,Alvin Kamara,NO,10,40,1,-7,-7.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.7,-0.7,0.98
289,2021,2,RB,Aaron Jones,MIN,5,1,2,2,1.0,1,1.0,2,2,1.0,5,2.5,2,1.0,0,1,20.7,20.7,0.91
290,2021,2,RB,Chris Carson,FA,5,2,2,3,1.5,2,1.0,0,0,0.0,0,0,0,0.0,0,1,12.3,12.3,0.0
291,2021,2,RB,Latavius Murray,BUF,5,3,1,5,5.0,1,0.5,0,0,0.0,0,0,0,0.0,0,1,6.5,6.5,0.08
292,2021,2,RB,Ezekiel Elliott,NE,5,4,1,5,5.0,1,0.5,0,0,0.0,0,0,0,0.0,0,1,6.5,6.5,0.47
293,2021,2,RB,Derrick Henry,BAL,5,5,2,5,2.5,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.5,6.5,0.99
294,2021,2,RB,Tony Pollard,TEN,5,6,1,4,4.0,1,0.5,0,0,0.0,0,0,0,0.0,0,1,6.4,6.4,0.93
295,2021,2,RB,Darrel Williams,FA,5,7,1,2,2.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.2,6.2,0.0
296,2021,2,RB,Darrell Henderson Jr.,FA,5,8,1,2,2.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.2,6.2,0.03
297,2021,2,RB,J.D. McKissic,FA,5,9,1,2,2.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.2,6.2,0.0
298,2021,2,RB,Andy Janovich,FA,5,10,1,1,1.0,1,0.5,0,0,0.0,0,0,0,0.0,0,1,6.1,6.1,0.0
299,2021,2,RB,Zack Moss,CIN,5,11,1,1,1.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.1,6.1,0.73
300,2021,2,RB,Ty Montgomery II,FA,5,12,0,0,0,0,0.0,1,1,1.0,3,3.0,0,1.0,0,1,1.3,1.3,0.0
301,2021,2,RB,Michael Carter,ARI,5,13,1,3,3.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,0.01
302,2021,2,RB,Ty'Son Williams,FA,5,14,1,3,3.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,0.0
303,2021,2,RB,JaMycal Hasty,NE,5,15,1,2,2.0,0,0.5,0,1,0.0,0,0,0,1.0,0,1,0.2,0.2,0.0
304,2021,2,RB,Najee Harris,PIT,5,16,1,2,2.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.9
305,2021,2,RB,Mark Ingram II,FA,5,17,2,1,0.5,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.0
306,2021,2,RB,Nick Chubb,CLE,5,18,1,1,1.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.55
307,2021,2,RB,Cordarrelle Patterson,PIT,5,19,1,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.01
308,2021,2,RB,Austin Ekeler,WAS,5,20,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.92
309,2021,2,RB,Elijah Mitchell,SF,5,21,1,0,0.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.1
310,2021,2,RB,Kenneth Gainwell,PHI,5,22,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.15
311,2021,2,RB,Ty Johnson,BUF,5,23,1,-1,-1.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,-0.1,-0.1,0.01
312,2021,2,RB,Jonathan Taylor,IND,5,24,5,-1,-0.2,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.1,-0.1,0.99
313,2021,2,RB,Christian McCaffrey,SF,5,25,2,-1,-0.5,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.1,-0.1,1.0
314,2021,2,RB,Miles Sanders,CAR,5,26,1,-3,-3.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.3,-0.3,0.34
315,2021,2,RB,Damien Harris,FA,5,27,3,-3,-1.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.3,-0.3,0.05
316,2021,2,RB,Alvin Kamara,NO,5,28,1,-7,-7.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.7,-0.7,0.98
317,2021,3,RB,Ezekiel Elliott,NE,20,1,6,24,4.0,2,1.0,2,2,1.0,13,6.5,0,1.0,0,1,17.7,17.7,0.47
318,2021,3,RB,James Conner,ARI,20,2,3,10,3.3,2,0.75,0,0,0.0,0,0,0,0.0,0,1,13.0,13.0,0.9
319,2021,3,RB,Kyle Juszczyk,SF,20,3,2,6,3.0,0,0.67,2,2,1.0,17,8.5,1,1.0,0,1,10.3,10.3,0.02
320,2021,3,RB,D'Andre Swift,CHI,20,4,5,7,1.4,1,0.56,2,2,1.0,15,7.5,0,1.0,0,1,10.2,10.2,0.92
321,2021,3,RB,Austin Ekeler,WAS,20,5,3,11,3.7,0,0.6,1,1,1.0,16,16.0,1,1.0,0,1,9.7,9.7,0.92
322,2021,3,RB,Alvin Kamara,NO,20,6,3,13,4.3,0,0.75,1,1,1.0,11,11.0,1,1.0,0,1,9.4,9.4,0.98
323,2021,3,RB,Aaron Jones,MIN,20,7,6,18,3.0,1,0.86,1,1,1.0,3,3.0,0,1.0,0,1,9.1,9.1,0.91
324,2021,3,RB,Giovani Bernard,FA,20,8,0,0,0,0,0.0,2,2,1.0,10,5.0,1,1.0,0,1,9.0,9.0,0.0
325,2021,3,RB,Zack Moss,CIN,20,9,5,13,2.6,0,0.62,1,1,1.0,7,7.0,1,0.5,0,1,9.0,9.0,0.73
326,2021,3,RB,Clyde Edwards-Helaire,KC,20,10,2,7,3.5,0,0.67,1,1,1.0,10,10.0,1,0.5,0,1,8.7,8.7,0.22
327,2021,3,RB,Jeremy McNichols,WAS,20,11,0,0,0,0,0.0,1,1,1.0,10,10.0,1,1.0,0,1,8.0,8.0,0.0
328,2021,3,RB,Nyheim Hines,CLE,20,12,3,17,5.7,1,0.75,0,0,0.0,0,0,0,0.0,0,1,7.7,7.7,0.0
329,2021,3,RB,Peyton Barber,FA,20,13,6,17,2.8,1,0.67,0,0,0.0,0,0,0,0.0,0,1,7.7,7.7,0.01
330,2021,3,RB,Melvin Gordon III,FA,20,14,6,15,2.5,1,0.5,0,0,0.0,0,0,0,0.0,0,1,7.5,7.5,0.0
331,2021,3,RB,Alec Ingold,MIA,20,15,1,0,0.0,0,0.11,1,1,1.0,1,1.0,1,0.5,0,1,7.1,7.1,0.0
332,2021,3,RB,James Robinson,NO,20,16,3,8,2.7,1,0.75,0,0,0.0,0,0,0,0.0,0,1,6.8,6.8,0.0
333,2021,3,RB,Saquon Barkley,PHI,20,17,2,3,1.5,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.3,6.3,1.0
334,2021,3,RB,Trey Sermon,IND,20,18,1,1,1.0,1,0.33,0,0,0.0,0,0,0,0.0,0,1,6.1,6.1,0.01
335,2021,3,RB,Jamaal Williams,NO,20,19,4,-2,-0.5,1,0.44,0,0,0.0,0,0,0,0.0,0,1,5.8,5.8,0.1
336,2021,3,RB,Najee Harris,PIT,20,20,0,0,0,0,0.0,4,4,1.0,17,4.3,0,1.0,0,1,5.7,5.7,0.9
337,2021,3,RB,Javonte Williams,DEN,20,21,3,-3,-1.0,1,0.25,0,0,0.0,0,0,0,0.0,1,1,3.7,3.7,0.88
338,2021,3,RB,Kenyan Drake,FA,20,22,2,3,1.5,0,0.22,1,1,1.0,16,16.0,0,0.5,0,1,2.9,2.9,0.0
339,2021,3,RB,David Montgomery,DET,20,23,1,5,5.0,0,1.0,1,1,1.0,11,11.0,0,1.0,0,1,2.6,2.6,0.92
340,2021,3,RB,Nick Chubb,CLE,20,24,4,18,4.5,0,0.57,0,0,0.0,0,0,0,0.0,0,1,1.8,1.8,0.55
341,2021,3,RB,Chuba Hubbard,CAR,20,25,3,18,6.0,0,0.5,0,2,0.0,0,0,0,1.0,0,1,1.8,1.8,0.81
342,2021,3,RB,Chase Edmonds,TB,20,26,1,1,1.0,0,0.25,1,1,1.0,7,7.0,0,1.0,0,1,1.8,1.8,0.01
343,2021,3,RB,Alexander Mattison,LV,20,27,5,17,3.4,0,0.83,0,2,0.0,0,0,0,1.0,0,1,1.7,1.7,0.41
344,2021,3,RB,Demetric Felton Jr.,CIN,20,28,0,0,0,0,0.0,1,1,1.0,0,0.0,0,1.0,0,1,1.0,1.0,0.0
345,2021,3,RB,Devin Singletary,NYG,20,29,3,10,3.3,0,0.38,0,0,0.0,0,0,0,0.0,0,1,1.0,1.0,0.83
346,2021,3,RB,Miles Sanders,CAR,20,30,0,0,0,0,0.0,1,1,1.0,0,0.0,0,1.0,0,1,1.0,1.0,0.34
347,2021,3,RB,Damarea Crockett,FA,20,31,3,7,2.3,0,0.25,0,0,0.0,0,0,0,0.0,0,1,0.7,0.7,0.0
348,2021,3,RB,Jonathan Taylor,IND,20,32,1,6,6.0,0,0.25,0,1,0.0,0,0,0,1.0,0,1,0.6,0.6,0.99
349,2021,3,RB,Carlos Hyde,FA,20,33,1,6,6.0,0,0.25,0,0,0.0,0,0,0,0.0,0,1,0.6,0.6,0.0
350,2021,3,RB,Tony Jones Jr.,ARI,20,34,1,5,5.0,0,0.25,0,0,0.0,0,0,0,0.0,0,1,0.5,0.5,0.0
351,2021,3,RB,D'Ernest Johnson,JAC,20,35,1,4,4.0,0,0.14,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.03
352,2021,3,RB,Derrick Henry,BAL,20,36,3,3,1.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,0.99
353,2021,3,RB,Sony Michel,FA,20,37,2,2,1.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.0
354,2021,3,RB,Darrel Williams,FA,20,38,1,2,2.0,0,0.33,0,1,0.0,0,0,0,0.5,0,1,0.2,0.2,0.0
355,2021,3,RB,Royce Freeman,DAL,20,39,2,2,1.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.03
356,2021,3,RB,Joe Mixon,HOU,20,40,1,2,2.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.99
357,2021,3,RB,Christian McCaffrey,SF,20,41,1,2,2.0,0,0.17,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,1.0
358,2021,3,RB,AJ Dillon,GB,20,42,1,1,1.0,0,0.14,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.4
359,2021,3,RB,Ronald Jones II,FA,20,43,1,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0
360,2021,3,RB,C.J. Ham,MIN,20,44,1,0,0.0,0,0.17,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0
361,2021,3,RB,Ty'Son Williams,FA,20,45,0,0,0,0,0.0,0,1,0.0,0,0,0,1.0,0,1,0.0,0.0,0.0
362,2021,3,RB,Reggie Gilliam,BUF,20,46,0,0,0,0,0.0,0,1,0.0,0,0,0,0.5,0,1,0.0,0.0,0.0
363,2021,3,RB,Mike Davis,FA,20,47,1,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.01
364,2021,3,RB,Antonio Gibson,NE,20,48,2,-1,-0.5,0,1.0,0,1,0.0,0,0,0,1.0,0,1,-0.1,-0.1,0.66
365,2021,3,RB,Malcolm Brown,FA,20,49,2,-1,-0.5,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.1,-0.1,0.0
366,2021,3,RB,Brandon Bolden,LV,20,50,2,-1,-0.5,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.1,-0.1,0.0
367,2021,3,RB,Kareem Hunt,CLE,20,51,2,-2,-1.0,0,0.29,0,0,0.0,0,0,0,0.0,0,1,-0.2,-0.2,0.27
368,2021,3,RB,Larry Rountree III,FA,20,52,2,-2,-1.0,0,0.4,0,0,0.0,0,0,0,0.0,0,1,-0.2,-0.2,0.0
369,2021,3,RB,Ezekiel Elliott,NE,15,1,5,22,4.4,2,1.0,1,1,1.0,4,4.0,0,1.0,0,1,15.6,15.6,0.47
